tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt3416742,2014,Audience Award,,True,True,What We Do in the Shadows,nm1318596,Jemaine Clement,What We Do in the Shadows,2015.0,Comedy,10595971
tt3612616,2014,Best North American Independent Film,,True,True,Mommy,nm0230859,Xavier Dolan,Mommy,2014.0,Drama,17889741
tt1179031,2014,Best North American Independent Film,,False,False,Cold in July,nm0585344,Jim Mickle,Cold in July,2014.0,Others,2157695
tt3685218,2014,Best North American Independent Film,,False,False,Félix & Meira,nm2113645,Maxime Giroux,Félix & Meira,2015.0,Drama,1019676
tt2884206,2014,Best North American Independent Film,,False,False,I Origins,nm2648685,Mike Cahill,I Origins,2014.0,Drama,893325
tt2910274,2014,Best North American Independent Film,,False,False,Obvious Child,nm3521871,Gillian Robespierre,Obvious Child,2014.0,Comedy,7045803
tt3395184,2014,Best North American Independent Film,,False,False,Spring,nm1918140,Justin Benson,Spring,2015.0,Others,108163
tt3946020,2014,Best North American Independent Film,,False,False,The Wanted 18,nm1161933,Paul Cowan,The Wanted 18,2015.0,Others,12164
tt3483194,2014,Best North American Independent Film,,False,False,Tu dors Nicole,nm0480894,Stéphane Lafleur,Tu Dors Nicole,2014.0,Comedy,13030
tt2582802,2014,Best North American Independent Film,,False,False,Whiplash,nm3227090,Damien Chazelle,Whiplash,2014.0,Drama,67814501
tt2305051,2014,Best North American Independent Film,,False,False,Wild,nm0885249,Jean-Marc Vallée,Wild,2014.0,Others,98363426
tt3480110,2014,Just Film Award,Best Children's Film,False,False,Beyond Beyond,nm2593468,Esben Toft Jacobsen,Beyond Beyond,2016.0,Others,243167
tt2571764,2014,Just Film Award,Best Children's Film,False,False,Changes,nm2892346,Sami Laitinen,Changes,2014.0,Drama,164442
tt2865618,2014,Just Film Award,Best Children's Film,False,False,Cool Kids Don't Cry,nm1030782,Katarina Launing,Cool Kids Don't Cry,2014.0,Drama,1059967
tt2813412,2014,Just Film Award,Best Children's Film,False,False,Lola auf der Erbse,nm1232679,Thomas Heinemann,Lola auf der Erbse,2014.0,Drama,140825
tt2389456,2014,Just Film Award,Best Children's Film,False,False,Midden in De Winternacht,nm2361914,Lourens Blok,Midden in De Winternacht,2013.0,Others,2209484
tt2571776,2014,Just Film Award,Best Children's Film,False,False,Onneli ja Anneli,nm0134503,Saara Cantell,Onneli ja Anneli,2014.0,Others,2216613
tt2710884,2014,Just Film Award,Best Children's Film,False,False,Pim & Pom: Het Grote Avontuur,nm5527877,Gioia Smid,Pim & Pom: The Big Adventure,2014.0,Others,559870
tt2270802,2014,Just Film Award,Best Children's Film,False,False,Sputnik,nm1651732,Markus Dietrich,Mission: Sputnik,2015.0,Others,165697
tt3394758,2014,Just Film Award,Best Children's Film,False,False,The Legend of Longwood,nm0611679,Lisa Mulcahy,The Legend of Longwood,2014.0,Others,45240
tt3149038,2014,Just Film Award,Best Film,True,True,A Brilliant Young Mind,nm2051728,Morgan Matthews,A Brilliant Young Mind,2015.0,Drama,1305328
tt3100636,2014,Just Film Award,Best Youth Film,False,True,52 Tuesdays,nm1170520,Sophie Hyde,52 Tuesdays,2014.0,Drama,10754
tt1816608,2014,Just Film Award,Best Youth Film,False,False,Another Me,nm0170043,Isabel Coixet,Another Me,2014.0,Others,526330
tt3328762,2014,Just Film Award,Best Youth Film,False,True,Cracks in Concrete,nm2056100,Umut Dag,Cracks in Concrete,2014.0,Drama,90285
tt3177800,2014,Just Film Award,Best Youth Film,False,False,Danny's Doomsday,nm1388411,Martin Barnewitz,Danny's Doomsday,2014.0,Others,280763
tt3243554,2014,Just Film Award,Best Youth Film,False,False,Four Corners,nm1461381,Ian Gabriel,Four Corners,2014.0,Others,39072
tt2141751,2014,Just Film Award,Best Youth Film,False,False,God Help the Girl,nm1060010,Stuart Murdoch,God Help the Girl,2014.0,Drama,564776
tt3235888,2014,Just Film Award,Best Youth Film,False,False,It Follows,nm1379002,David Robert Mitchell,It Follows,2015.0,Others,39181597
tt0780548,2014,Just Film Award,Best Youth Film,False,False,Kid Cannabis,nm0007082,John Stockwell,Kid Cannabis,2014.0,Others,11997
tt2479800,2014,Just Film Award,Best Youth Film,False,False,Palo Alto,nm0178886,Gia Coppola,Palo Alto,2014.0,Drama,1812492
tt2182256,2014,Just Film Award,Best Youth Film,False,False,Premature,nm0066534,Dan Beers,Premature,2014.0,Comedy,446056
tt2567712,2014,Just Film Award,Best Youth Film,False,False,Starred Up,nm0533284,David Mackenzie,Starred Up,2014.0,Others,3309261
tt3097204,2014,Just Film Award,Best Youth Film,False,False,The Inbetweeners 2,nm1720648,Damon Beesley,The Inbetweeners 2,2014.0,Comedy,68602790
tt2176690,2014,Just Film Award,Best Youth Film,False,False,The Smell of Us,nm0164187,Larry Clark,The Smell of Us,2015.0,Drama,94949
tt1714206,2014,Just Film Award,Best Youth Film,False,False,The Spectacular Now,nm1242054,James Ponsoldt,The Spectacular Now,2013.0,Comedy,15031942
tt1921149,2014,Just Film Award,Best Youth Film,False,False,Trash,nm0197636,Stephen Daldry,Trash,2015.0,Others,5185899
tt3089904,2014,Just Film Award,Best Youth Film,False,False,Violet,nm2483574,Bas Devos,Violet,2014.0,Others,1716
tt2172554,2014,Tridens Award,Best Film,True,True,Life in a Fishbowl,nm3742120,Baldvin Zophoníasson,Life in a Fishbowl,2015.0,Drama,666884
tt3032028,2014,Tridens Award,Best Film,False,False,Inbetween Worlds,nm0770883,Feo Aladag,Inbetween Worlds,2015.0,Drama,44413
tt2967988,2014,Tridens Award,Best Film,False,False,They Have Escaped,nm1672969,J.-P. Valkeapää,They Have Escaped,2014.0,Drama,10098
tt2818178,2014,Tridens Award,Best Film,False,False,When Animals Dream,nm1064646,Jonas Alexander Arnby,When Animals Dream,2015.0,Drama,120046
tt4010918,2015,Grand Prize,,True,True,The Throne,nm1045937,Joon-ik Lee,The Throne,2015.0,Drama,45401348
tt4008758,2015,Grand Prize,,False,False,Black,nm4816401,Adil El Arbi,Black,2016.0,Others,1816578
tt4568268,2015,Grand Prize,,False,False,Orizont,nm2118162,Anca Puiu,Orizont,2016.0,Others,10274
tt3122842,2015,Grand Prize,,False,False,The Automatic Hate,nm1646016,Justin Lerner,The Automatic Hate,2015.0,Comedy,9963
tt2734566,2015,Grand Prize,,False,False,The Bride,nm2315216,Paula Ortiz,The Bride,2016.0,Drama,1785383
tt3527510,2015,Grand Prize,,False,True,The Prosecutor the Defender the Father and His Son,nm0872706,Iglika Triffonova,The Prosecutor the Defender the Father and His Son,2016.0,Drama,678
tt5129818,2015,Grand Prize,,False,True,Under the Sun,nm0543882,Vitaliy Manskiy,Under the Sun,2016.0,Others,441089
tt4801606,2015,Grand Prize,,False,True,Zinnia Flower,nm2007568,Tom Lin,Zinnia Flower,2015.0,Drama,695340
tt4176964,2015,Audience Award,,True,True,Nakhodka,nm0218305,Viktor Dement,Nakhodka,2015.0,Drama,11296
tt2534634,2015,Estonian Film Award,,True,True,The Fencer,nm0405605,Klaus Härö,The Fencer,2017.0,Others,1445855
tt3213684,2015,Estonian Film Award,,False,False,1944,nm0639297,Elmo Nüganen,1944,2015.0,Drama,118191
tt3949936,2015,Estonian Film Award,,False,False,The Secret Society of Souptown,nm2454264,Margus Paju,The Secret Society of Souptown,2015.0,Others,420729
tt4427076,2015,Just Film Award,Best Youth Film,True,True,14+,nm2769088,Andrey Zaytsev,14+,2015.0,Drama,179906
tt3876702,2015,Just Film Award,Best Youth Film,False,False,The Violators,nm6641253,Helen Walsh,The Violators,2016.0,Drama,1973
tt3673036,2015,Tridens Award,Best Film,False,False,Anna,nm2662166,Jacques Toulemonde Vidal,Anna,2017.0,Drama,54696
tt4572998,2015,Tridens Award,Best Film,False,False,Food and Shelter,nm1987058,Juan Miguel del Castillo,Food and Shelter,2016.0,Drama,104540
tt3548664,2015,Tridens Award,Best Film,False,False,Guaraní,nm5427538,Luis Zorraquin,Guaraní,2016.0,Drama,32562
tt4149696,2015,Tridens Award,Best Film,False,True,Pawno,nm0409883,Paul Ireland,Pawno,2015.0,Comedy,2306
tt4378066,2016,Jury Prize,Best Music,True,True,Cerca de tu casa,nm2645889,Sílvia Pérez Cruz,Cerca de tu casa,2016.0,Drama,77291
tt5610362,2016,Jury Prize,Best Script,True,True,Eastern Business,nm1136816,Igor Cobileanski,Eastern Business,2016.0,Comedy,19022
tt5026038,2016,Special Jury Prize,First Feature Competition,True,True,Reza a Lenda,nm1487754,Homero Olivetto,Reza a Lenda,2017.0,Others,1272076
tt4211312,2016,Special Jury Prize,First Feature Competition,False,False,The White King,nm2975353,Alex Helfrecht,The White King,2017.0,Drama,14589
tt2231457,2016,Audience Award,,True,True,The Queen of Spades,nm0526732,Pavel Lungin,The Queen of Spades,2016.0,Others,520885
tt5541426,2016,Best Cinematographer,,True,True,The Chronicles of Melanie,nm0078569,Gints Berzins,The Chronicles of Melanie,2016.0,Others,5852
tt5588506,2016,Best First Feature,First Feature Competition,False,False,Kasap havasi,,[],Kasap havasi,2015.0,Drama,2044
tt6054910,2016,Best First Feature,First Feature Competition,False,False,Paris la blanche,,[],Paris la blanche,2017.0,Drama,67486
tt3975072,2016,Best First Feature,First Feature Competition,False,False,Rudý kapitán,,[],Rudý kapitán,2016.0,Others,699432
tt7425298,2017,Grand Prize,Grand Prix for the Best Film,False,False,Brama,nm1543906,Volodymyr Tykhyy,Brama,2017.0,Comedy,42901
tt7424828,2017,Grand Prize,,False,False,Bangzi Melody,nm5240718,Dasheng Zheng,Bangzi Melody,2017.0,Drama,125909
tt7610008,2017,Special Jury Prize,First Feature Competition,False,False,Secret Ingredient,nm2754753,Gjorce Stavreski,Secret Ingredient,2018.0,Comedy,9218
tt4121610,2017,Audience Award,,True,True,"Tulipani: Love, Honour and a Bicycle",nm2490071,David Cormican,"Tulipani: Love, Honour and a Bicycle",2017.0,Comedy,630651
tt6164502,2017,Estonian Film Award,Best Estonian Film,True,True,November,nm1834235,Rainer Sarnet,November,2018.0,Drama,39173
tt8487580,2018,Grand Prize,Best Film,True,True,Wandering Girl,,[],Wandering Girl,2019.0,Drama,44376
tt8299032,2018,Grand Prize,,False,False,Povestea unui pierde-vara,nm2735137,Paul Negoescu,Povestea unui pierde-vara,2018.0,Comedy,56410
tt7080960,2018,Jury Prize,Just Film,True,True,Michael Inside,nm1162577,Frank Berry,Michael Inside,2018.0,Drama,62252
